BioSample	country
SAMN09566406	South Africa
SAMN09566408	South Africa
SAMN09566409	South Africa
SAMN09566410	South Africa
SAMN09566411	South Africa
SAMN09566414	South Africa
SAMN09566415	South Africa
SAMN09566416	South Africa
SAMN09566417	South Africa
SAMN09566418	South Africa
SAMN09566419	South Africa
SAMN09566420	South Africa
SAMN09566421	South Africa
SAMN09566422	South Africa
SAMN09566423	South Africa
SAMN09566424	South Africa
SAMN09566425	South Africa
SAMN09566426	South Africa
SAMN09566427	South Africa
SAMN09566428	South Africa
SAMN09566429	South Africa
SAMN09566430	South Africa
SAMN09566431	South Africa
SAMN09566432	South Africa
SAMN09566433	South Africa
SAMN09566434	South Africa
SAMN09566435	South Africa
SAMN09566436	South Africa
SAMN09566437	South Africa
SAMN09566438	South Africa
SAMN09566439	South Africa
SAMN09566440	South Africa
SAMN09566441	South Africa
SAMN09566442	South Africa
SAMN09566443	South Africa
SAMN09566444	South Africa
SAMN09566445	South Africa
SAMN09566446	South Africa
SAMN09566447	South Africa
SAMN09566448	South Africa
SAMN09566449	South Africa
SAMN09566450	South Africa
SAMN09566451	South Africa
SAMN09566452	South Africa
SAMN09566453	South Africa
SAMN09566454	South Africa
SAMN09566455	South Africa
SAMN09566456	South Africa
SAMN09566457	South Africa
SAMN09566458	South Africa
SAMN09566459	South Africa
SAMN09566460	South Africa
SAMN09566461	South Africa
SAMN09566463	South Africa
SAMN09566464	South Africa
SAMN09566465	South Africa
SAMN09566466	South Africa
SAMN09566467	South Africa
SAMN09566468	South Africa
SAMN09566469	South Africa
SAMN09566470	South Africa
SAMN09566471	South Africa
SAMN09566472	South Africa
SAMN09566473	South Africa
SAMN09566474	South Africa
SAMN09566475	South Africa
SAMN09566476	South Africa
SAMN09566477	South Africa
SAMN09566478	South Africa
SAMN09566479	South Africa
SAMN09566480	South Africa
SAMN09566481	South Africa
SAMN09566482	South Africa
SAMN09566483	South Africa
SAMN09566484	South Africa
SAMN09566485	South Africa
SAMN09566486	South Africa
SAMN09566488	South Africa
SAMN09566489	South Africa
SAMN09566490	South Africa
SAMN09566491	South Africa
SAMN09566492	South Africa
SAMN09566493	South Africa
SAMN09566494	South Africa
SAMN09566495	South Africa
SAMN09566496	South Africa
SAMN09566497	South Africa
SAMN09566498	South Africa
SAMN09566499	South Africa
SAMN09566500	South Africa
SAMN09566501	South Africa
SAMN09566502	South Africa
SAMN09566503	South Africa
SAMN09566504	South Africa
SAMN09566505	South Africa
SAMN09566506	South Africa
SAMN09566507	South Africa
SAMN09566508	South Africa
SAMN09566509	South Africa
SAMN09566510	South Africa
SAMN09566511	South Africa
SAMN09566512	South Africa
SAMN09566513	South Africa
SAMN09566514	South Africa
SAMN09566515	South Africa
SAMN09566516	South Africa
SAMN09566517	South Africa
SAMN09566518	South Africa
SAMN09566519	South Africa
SAMN09566520	South Africa
SAMN09566521	South Africa
SAMN09566522	South Africa
SAMN09566523	South Africa
SAMN09566524	South Africa
SAMN09566525	South Africa
SAMN09566526	South Africa
SAMN09566527	South Africa
SAMN09566528	South Africa
SAMN09566529	South Africa
SAMN09566530	South Africa
SAMN09566531	South Africa
SAMN09566532	South Africa
SAMN09566533	South Africa
SAMN09566534	South Africa
SAMN09566535	South Africa
SAMN09566536	South Africa
SAMN09566537	South Africa
SAMN09566538	South Africa
SAMN09566539	South Africa
SAMN09566540	South Africa
SAMN09566541	South Africa
SAMN09566542	South Africa
SAMN09566543	South Africa
SAMN09566544	South Africa
SAMN09566545	South Africa
SAMN09566546	South Africa
SAMN09566547	South Africa
SAMN09566548	South Africa
SAMN09566549	South Africa
SAMN09566550	South Africa
SAMN09566551	South Africa
SAMN09566552	South Africa
SAMN09566553	South Africa
SAMN09566554	South Africa
SAMN09566555	South Africa
SAMN09566556	South Africa
SAMN09566557	South Africa
SAMN09566558	South Africa
SAMN09566559	South Africa
SAMN09566560	South Africa
SAMN09566561	South Africa
SAMN09566562	South Africa
SAMN09566563	South Africa
SAMN09566564	South Africa
SAMN09566565	South Africa
SAMN09566566	South Africa
SAMN09566567	South Africa
SAMN09566568	South Africa
SAMN09566569	South Africa
SAMN09566570	South Africa
SAMN09566571	South Africa
SAMN09566572	South Africa
SAMN09566573	South Africa
SAMN09566574	South Africa
SAMN09566575	South Africa
SAMN09566576	South Africa
SAMN09566577	South Africa
SAMN09566578	South Africa
SAMN09566579	South Africa
SAMN09566580	South Africa
SAMN09566581	South Africa
SAMN09566582	South Africa
SAMN09566583	South Africa
SAMN09566584	South Africa
SAMN09566585	South Africa
SAMN09566586	South Africa
SAMN09566587	South Africa
SAMN09566588	South Africa
SAMN09566589	South Africa
SAMN09566590	South Africa
SAMN09566591	South Africa
SAMN09566592	South Africa
SAMN09566593	South Africa
SAMN09566594	South Africa
SAMN09566595	South Africa
SAMN09566596	South Africa
SAMN09566597	South Africa
SAMN09566598	South Africa
SAMN09566599	South Africa
SAMN09566600	South Africa
SAMN09566601	South Africa
SAMN09566602	South Africa
SAMN09566603	South Africa
SAMN09566604	South Africa
SAMN09566605	South Africa
SAMN09566606	South Africa
SAMN09566607	South Africa
SAMN09566608	South Africa
SAMN09566609	South Africa
SAMN09566610	South Africa
SAMN09566611	South Africa
SAMN09566612	South Africa
SAMN09566613	South Africa
SAMN09566614	South Africa
SAMN09566615	South Africa
SAMN09566616	South Africa
SAMN09566617	South Africa
SAMN09566618	South Africa
SAMN09566619	South Africa
SAMN09566621	South Africa
SAMN09566622	South Africa
SAMN09566623	South Africa
SAMN09566624	South Africa
SAMN09566625	South Africa
SAMN09566626	South Africa
SAMN09566627	South Africa
SAMN09566628	South Africa
SAMN09566629	South Africa
SAMN09566630	South Africa
SAMN09566631	South Africa
SAMN09566632	South Africa
SAMN09566633	South Africa
SAMN09566634	South Africa
SAMN09566635	South Africa
SAMN09566636	South Africa
SAMN09566637	South Africa
SAMN09566638	South Africa
SAMN09566639	South Africa
SAMN09566640	South Africa
SAMN09566641	South Africa
SAMN09566642	South Africa
SAMN09566643	South Africa
SAMN09566644	South Africa
SAMN09566645	South Africa
SAMN09566646	South Africa
SAMN09566647	South Africa
SAMN09566648	South Africa
SAMN09566649	South Africa
SAMN09566650	South Africa
SAMN09566651	South Africa
SAMN09566652	South Africa
SAMN09566653	South Africa
SAMN09566654	South Africa
SAMN09566655	South Africa
SAMN09566656	South Africa
SAMN09566657	South Africa
SAMN09566658	South Africa
SAMN09566659	South Africa
SAMN09566660	South Africa
SAMN09566661	South Africa
SAMN09566662	South Africa
SAMN09566663	South Africa
SAMN09566664	South Africa
SAMN09566665	South Africa
SAMN09566666	South Africa
SAMN09566667	South Africa
SAMN09566668	South Africa
SAMN09566669	South Africa
SAMN09566670	South Africa
SAMN09566671	South Africa
SAMN09566672	South Africa
SAMN09566673	South Africa
SAMN09566674	South Africa
SAMN09566675	South Africa
SAMN09566676	South Africa
SAMN09566677	South Africa
SAMN09566678	South Africa
SAMN09566679	South Africa
SAMN09566680	South Africa
SAMN09566681	South Africa
SAMN09566682	South Africa
SAMN09566683	South Africa
SAMN09566684	South Africa
SAMN09566685	South Africa
SAMN09566686	South Africa
SAMN09566687	South Africa
SAMN09566688	South Africa
SAMN09566689	South Africa
SAMN09566690	South Africa
SAMN09566691	South Africa
SAMN09566692	South Africa
SAMN09566693	South Africa
SAMN09566694	South Africa
SAMN09566695	South Africa
SAMN09566696	South Africa
SAMN09566697	South Africa
SAMN09566698	South Africa
SAMN09566699	South Africa
SAMN09566700	South Africa
SAMN09566701	South Africa
SAMN09566702	South Africa
SAMN09566703	South Africa
SAMN09566704	South Africa
SAMN09566705	South Africa
SAMN09566706	South Africa
SAMN09566707	South Africa
SAMN09566708	South Africa
SAMN09566709	South Africa
SAMN09566710	South Africa
SAMN09566711	South Africa
SAMN09566712	South Africa
SAMN09566713	South Africa
SAMN09566714	South Africa
SAMN09566715	South Africa
SAMN09566716	South Africa
SAMN09566717	South Africa
SAMN09566718	South Africa
SAMN09566719	South Africa
SAMN09566720	South Africa
SAMN09566721	South Africa
SAMN09566722	South Africa
SAMN09566723	South Africa
SAMN09566724	South Africa
SAMN09566725	South Africa
SAMN09566726	South Africa
SAMN09566728	South Africa
SAMN09566729	South Africa
SAMN09566730	South Africa
SAMN09566731	South Africa
SAMN09811670	USA
SAMN09811671	USA
SAMN10120074	India
SAMN10120075	India
SAMN10120076	India
SAMN10120077	India
SAMN10120078	India
SAMN10120079	India
SAMN10120080	India
SAMN10120081	India
SAMN10120082	India
SAMN10120083	India
SAMN10120084	India
SAMN10120085	India
SAMN10120086	India
SAMN10120087	India
SAMN10120088	India
SAMN10120089	India
SAMN10219708	Belgium
SAMN10219709	Belgium
SAMN10278076	South Africa
SAMN10279424	South Africa
SAMN10386492	Kazakhstan
SAMN10386493	Kazakhstan
SAMN10386494	Kazakhstan
SAMN10386495	Kazakhstan
SAMN10386496	Kazakhstan
SAMN10386497	Kazakhstan
SAMN10386498	Kazakhstan
SAMN10417143	Taiwan
SAMN10417144	Taiwan
SAMN10417147	Taiwan
SAMN10417148	Taiwan
SAMN10417149	Taiwan
SAMN10587724	Russia
SAMN10587736	Russia
SAMN10588750	Russia
SAMN10589319	Russia
SAMN10589489	Russia
SAMN10592335	Russia
SAMN10592336	Russia
SAMN10592345	Russia
SAMN10592348	Russia
SAMN10592494	Russia
SAMN10592500	Russia
SAMN10593020	Russia
SAMN10593042	Russia
SAMN10593104	Russia
SAMN10593109	Russia
SAMN10593121	Russia
SAMN10593327	Russia
SAMN10601611	Russia
SAMN10601620	Russia
SAMN10659527	India
SAMN10659528	India
SAMN10659529	India
SAMN10659530	India
SAMN10659531	India
SAMN10659532	India
SAMN10659533	India
SAMN10659534	India
SAMN10659535	India
SAMN10659536	India
SAMN10697415	Peru
SAMN10697416	Peru
SAMN10697417	Peru
SAMN10697418	Peru
SAMN10697419	Peru
SAMN10697420	Peru
SAMN10697421	Peru
SAMN10697422	Peru
SAMN10697423	Peru
SAMN10697424	Peru
SAMN10697425	Peru
SAMN10697426	Peru
SAMN10697427	Peru
SAMN10697428	Peru
SAMN10697429	Peru
SAMN10697430	Peru
SAMN10697431	Peru
SAMN10697432	Peru
SAMN10697433	Peru
SAMN10697434	Peru
SAMN10697435	Peru
SAMN10697436	Peru
SAMN10697437	Peru
SAMN10697438	Peru
SAMN10697439	Peru
SAMN10697440	Peru
SAMN10697441	Peru
SAMN10697442	Peru
SAMN10697443	Peru
SAMN10697444	Peru
SAMN10697445	Peru
SAMN10697446	Peru
SAMN10697447	Peru
SAMN10697448	Peru
SAMN10697449	Peru
SAMN10697450	Peru
SAMN10697451	Peru
SAMN10697452	Peru
SAMN10697453	Peru
SAMN10697454	Peru
SAMN10697455	Peru
SAMN10697456	Peru
SAMN10697457	Peru
SAMN10697459	Peru
SAMN10697460	Peru
SAMN10697461	Peru
SAMN10697462	Peru
SAMN10697463	Peru
SAMN10697464	Peru
SAMN10697465	Peru
SAMN10697466	Peru
SAMN10697467	Peru
SAMN10697468	Peru
SAMN10697469	Peru
SAMN10697470	Peru
SAMN10697471	Peru
SAMN10697472	Peru
SAMN10697473	Peru
SAMN10697474	Peru
SAMN10697475	Peru
SAMN10697476	Peru
SAMN10697477	Peru
SAMN10697478	Peru
SAMN10697479	Peru
SAMN10697480	Peru
SAMN10697481	Peru
SAMN10697482	Peru
SAMN10697483	Peru
SAMN10697484	Peru
SAMN10697485	Peru
SAMN10697486	Peru
SAMN10697487	Peru
SAMN10697488	Peru
SAMN10697489	Peru
SAMN10697490	Peru
SAMN10697491	Peru
SAMN10697492	Peru
SAMN10697493	Peru
SAMN10697494	Peru
SAMN10697495	Peru
SAMN10697496	Peru
SAMN10697497	Peru
SAMN10697498	Peru
SAMN10697499	Peru
SAMN10697500	Peru
SAMN10697501	Peru
SAMN10697502	Peru
SAMN10697503	Peru
SAMN10697504	Peru
SAMN10697505	Peru
SAMN10697506	Peru
SAMN10697507	Peru
SAMN10697508	Peru
SAMN10697509	Peru
SAMN10697510	Peru
SAMN10697511	Peru
SAMN10697512	Peru
SAMN10697513	Peru
SAMN10697514	Peru
SAMN10697515	Peru
SAMN10697516	Peru
SAMN10697517	Peru
SAMN10697518	Peru
SAMN10697519	Peru
SAMN10697520	Peru
SAMN10697521	Peru
SAMN10697522	Peru
SAMN10697523	Peru
SAMN10697524	Peru
SAMN10697525	Peru
SAMN10697526	Peru
SAMN10697527	Peru
SAMN10697528	Peru
SAMN10697529	Peru
SAMN10697530	Peru
SAMN10697531	Peru
SAMN10697532	Peru
SAMN10697533	Peru
SAMN10697534	Peru
SAMN10697535	Peru
SAMN10697536	Peru
SAMN10697537	Peru
SAMN10697538	Peru
SAMN10697539	Peru
SAMN10697540	Peru
SAMN10697541	Peru
SAMN10697542	Peru
SAMN10697543	Peru
SAMN10697544	Peru
SAMN10697545	Peru
SAMN10697546	Peru
SAMN10697547	Peru
SAMN10697548	Peru
SAMN10697549	Peru
SAMN10697550	Peru
SAMN10697551	Peru
SAMN10697552	Peru
SAMN10697553	Peru
SAMN10697554	Peru
SAMN10697555	Peru
SAMN10697556	Peru
SAMN10697557	Peru
SAMN10697558	Peru
SAMN10697559	Peru
SAMN10697560	Peru
SAMN10697561	Peru
SAMN10697562	Peru
SAMN10697563	Peru
SAMN10697564	Peru
SAMN10697565	Peru
SAMN10697566	Peru
SAMN10697567	Peru
SAMN10697568	Peru
SAMN10697569	Peru
SAMN10697570	Peru
SAMN10697571	Peru
SAMN10697572	Peru
SAMN10697573	Peru
SAMN10697574	Peru
SAMN10697575	Peru
SAMN10697576	Peru
SAMN10697577	Peru
SAMN10697578	Peru
SAMN10697579	Peru
SAMN10697580	Peru
SAMN10697581	Peru
SAMN10697582	Peru
SAMN10697583	Peru
SAMN10697585	Peru
SAMN10697586	Peru
SAMN10697587	Peru
SAMN10697588	Peru
SAMN10697589	Peru
SAMN10697590	Peru
SAMN10697591	Peru
SAMN10697592	Peru
SAMN10697593	Peru
SAMN10697594	Peru
SAMN10697595	Peru
SAMN10697596	Peru
SAMN10697597	Peru
SAMN10697598	Peru
SAMN10697599	Peru
SAMN10697600	Peru
SAMN10697601	Peru
SAMN10697602	Peru
SAMN10697603	Peru
SAMN10697604	Peru
SAMN10697605	Peru
SAMN10697606	Peru
SAMN10697607	Peru
SAMN10697608	Peru
SAMN10697609	Peru
SAMN10697610	Peru
SAMN10697611	Peru
SAMN10697612	Peru
SAMN10697613	Peru
SAMN10697614	Peru
SAMN10697615	Peru
SAMN10697616	Peru
SAMN10697617	Peru
SAMN10697618	Peru
SAMN10697619	Peru
SAMN10697620	Peru
SAMN10697621	Peru
SAMN10697622	Peru
SAMN10697623	Peru
SAMN10697624	Peru
SAMN10697625	Peru
SAMN10697626	Peru
SAMN10697627	Peru
SAMN10697628	Peru
SAMN10697629	Peru
SAMN10697630	Peru
SAMN10697631	Peru
SAMN10697632	Peru
SAMN10697633	Peru
SAMN10697634	Peru
SAMN10697635	Peru
SAMN10697636	Peru
SAMN10697637	Peru
SAMN10697638	Peru
SAMN10697639	Peru
SAMN10697640	Peru
SAMN10697642	Peru
SAMN10697643	Peru
SAMN10697644	Peru
SAMN10697645	Peru
SAMN10697646	Peru
SAMN10697647	Peru
SAMN10697648	Peru
SAMN10697649	Peru
SAMN10697650	Peru
SAMN10697651	Peru
SAMN10697652	Peru
SAMN10697653	Peru
SAMN10697654	Peru
SAMN10697655	Peru
SAMN10697656	Peru
SAMN10697657	Peru
SAMN10697658	Peru
SAMN10697659	Peru
SAMN10697660	Peru
SAMN10697661	Peru
SAMN10697662	Peru
SAMN10697663	Peru
SAMN10697664	Peru
SAMN10697665	Peru
SAMN10697666	Peru
SAMN10697667	Peru
SAMN10697668	Peru
SAMN10697669	Peru
SAMN10697670	Peru
SAMN10697671	Peru
SAMN10697672	Peru
SAMN10697673	Peru
SAMN10697674	Peru
SAMN10697675	Peru
SAMN10697676	Peru
SAMN10697677	Peru
SAMN10697678	Peru
SAMN10697679	Peru
SAMN10697680	Peru
SAMN10697681	Peru
SAMN10697682	Peru
SAMN10697683	Peru
SAMN10697684	Peru
SAMN10697685	Peru
SAMN10697686	Peru
SAMN10697687	Peru
SAMN10697688	Peru
SAMN10697689	Peru
SAMN10697690	Peru
SAMN10697691	Peru
SAMN10697692	Peru
SAMN10697693	Peru
SAMN10697694	Peru
SAMN10697695	Peru
SAMN10697696	Peru
SAMN10697697	Peru
SAMN10697698	Peru
SAMN10697699	Peru
SAMN10697700	Peru
SAMN10697701	Peru
SAMN10697702	Peru
SAMN10697703	Peru
SAMN10697704	Peru
SAMN10697705	Peru
SAMN10697706	Peru
SAMN10697707	Peru
SAMN10697708	Peru
SAMN10697709	Peru
SAMN10697710	Peru
SAMN10697711	Peru
SAMN10697712	Peru
SAMN10697713	Peru
SAMN10697714	Peru
SAMN10697715	Peru
SAMN10697716	Peru
SAMN10697717	Peru
SAMN10697718	Peru
SAMN10697719	Peru
SAMN10697720	Peru
SAMN10697721	Peru
SAMN10697722	Peru
SAMN10697723	Peru
SAMN10697724	Peru
SAMN10697725	Peru
SAMN10697726	Peru
SAMN10697727	Peru
SAMN10697728	Peru
SAMN10697729	Peru
SAMN10697730	Peru
SAMN10697731	Peru
SAMN10697732	Peru
SAMN10697733	Peru
SAMN10697734	Peru
SAMN10697735	Peru
SAMN10697736	Peru
SAMN10697737	Peru
SAMN10697738	Peru
SAMN10697739	Peru
SAMN10697740	Peru
SAMN10697741	Peru
SAMN10697742	Peru
SAMN10697743	Peru
SAMN10697744	Peru
SAMN10697745	Peru
SAMN10697746	Peru
SAMN10697747	Peru
SAMN10697748	Peru
SAMN10697749	Peru
SAMN10697750	Peru
SAMN10697751	Peru
SAMN10697752	Peru
SAMN10697753	Peru
SAMN10697754	Peru
SAMN10697755	Peru
SAMN10697756	Peru
SAMN10697757	Peru
SAMN10697758	Peru
SAMN10697759	Peru
SAMN10697760	Peru
SAMN10697761	Peru
SAMN10697762	Peru
SAMN10697763	Peru
SAMN10697764	Peru
SAMN10697765	Peru
SAMN10697766	Peru
SAMN10697767	Peru
SAMN10697768	Peru
SAMN10697769	Peru
SAMN10697770	Peru
SAMN10697771	Peru
SAMN10697772	Peru
SAMN10697773	Peru
SAMN10697774	Peru
SAMN10697775	Peru
SAMN10697776	Peru
SAMN10697777	Peru
SAMN10697778	Peru
SAMN10697779	Peru
SAMN10697780	Peru
SAMN10697781	Peru
SAMN10697782	Peru
SAMN10697783	Peru
SAMN10697784	Peru
SAMN10697785	Peru
SAMN10697786	Peru
SAMN10697787	Peru
SAMN10697788	Peru
SAMN10697789	Peru
SAMN10697790	Peru
SAMN10697791	Peru
SAMN10697792	Peru
SAMN10697793	Peru
SAMN10697794	Peru
SAMN10697795	Peru
SAMN10697796	Peru
SAMN10697797	Peru
SAMN10697798	Peru
SAMN10697799	Peru
SAMN10697800	Peru
SAMN10697801	Peru
SAMN10697802	Peru
SAMN10697803	Peru
SAMN10697804	Peru
SAMN10697805	Peru
SAMN10697806	Peru
SAMN10697807	Peru
SAMN10697808	Peru
SAMN10697809	Peru
SAMN10697810	Peru
SAMN10697811	Peru
SAMN10697812	Peru
SAMN10697813	Peru
SAMN10697814	Peru
SAMN10697815	Peru
SAMN10697816	Peru
SAMN10697817	Peru
SAMN10697818	Peru
SAMN10697819	Peru
SAMN10697820	Peru
SAMN10697821	Peru
SAMN10697822	Peru
SAMN10697823	Peru
SAMN10697824	Peru
SAMN10697825	Peru
SAMN10697826	Peru
SAMN10697827	Peru
SAMN10697828	Peru
SAMN10697829	Peru
SAMN10697830	Peru
SAMN10697831	Peru
SAMN10697832	Peru
SAMN10697833	Peru
SAMN10697834	Peru
SAMN10697835	Peru
SAMN10697836	Peru
SAMN10697837	Peru
SAMN10697838	Peru
SAMN10697839	Peru
SAMN10697840	Peru
SAMN10697841	Peru
SAMN10697842	Peru
SAMN10697843	Peru
SAMN10697844	Peru
SAMN10697845	Peru
SAMN10697846	Peru
SAMN10697847	Peru
SAMN10697848	Peru
SAMN10697849	Peru
SAMN10697850	Peru
SAMN10697851	Peru
SAMN10697852	Peru
SAMN10697853	Peru
SAMN10697854	Peru
SAMN10697855	Peru
SAMN10697856	Peru
SAMN10697857	Peru
SAMN10697858	Peru
SAMN10697859	Peru
SAMN10697860	Peru
SAMN10697861	Peru
SAMN10697862	Peru
SAMN10697863	Peru
SAMN10697864	Peru
SAMN10697865	Peru
SAMN10697866	Peru
SAMN10697867	Peru
SAMN10697868	Peru
SAMN10697869	Peru
SAMN10697870	Peru
SAMN10697871	Peru
SAMN10697872	Peru
SAMN10697873	Peru
SAMN10697874	Peru
SAMN10697875	Peru
SAMN10697876	Peru
SAMN10697877	Peru
SAMN10697878	Peru
SAMN10697879	Peru
SAMN10697880	Peru
SAMN10697881	Peru
SAMN10697882	Peru
SAMN10697883	Peru
SAMN10697884	Peru
SAMN10697885	Peru
SAMN10697886	Peru
SAMN10697887	Peru
SAMN10697888	Peru
SAMN10697889	Peru
SAMN10697890	Peru
SAMN10697891	Peru
SAMN10697892	Peru
SAMN10697893	Peru
SAMN10697894	Peru
SAMN10697895	Peru
SAMN11056465	USA
SAMN11056466	USA
SAMN11056471	USA
SAMN11056472	USA
SAMN11523165	Colombia
SAMN11554257	Colombia
SAMN11554259	Colombia
SAMN11554260	Colombia
SAMN11554261	Colombia
SAMN11554262	Colombia
SAMN11619167	Malaysia
SAMN11619168	Malaysia
SAMN11619169	Malaysia
SAMN11619170	Malaysia
SAMN11619171	Malaysia
SAMN11619172	Malaysia
SAMN11619173	Malaysia
SAMN11619174	Malaysia
SAMN11619175	Malaysia
SAMN11619176	Malaysia
SAMN11619177	Malaysia
SAMN11619178	Malaysia
SAMN11619179	Malaysia
SAMN11619180	Malaysia
SAMN11619181	Malaysia
SAMN11620726	Ecuador
SAMN11620747	Ecuador
SAMN11620770	Ecuador
SAMN11620795	Ecuador
SAMN11620796	Ecuador
SAMN11620797	Ecuador
SAMN11620807	Ecuador
SAMN11620808	Ecuador
SAMN11620809	Ecuador
SAMN11620810	Ecuador
SAMN11620847	Ecuador
SAMN11620937	Ecuador
SAMN11954087	Brazil
SAMN12126281	Canada
SAMN12216145	Brazil
SAMN12325189	India
SAMN12325190	India
SAMN12325191	India
SAMN12325192	India
SAMN12325193	India
SAMN12325194	India
SAMN12325195	India
SAMN12325196	India
SAMN12325197	India
SAMN12325198	India
SAMN12325199	India
SAMN12325200	India
SAMN12325201	India
SAMN12325202	India
SAMN12325203	India
SAMN12325204	India
SAMN12325205	India
SAMN12325206	India
SAMN12325207	India
SAMN12325208	India
SAMN12325209	India
SAMN12325210	India
SAMN12325211	India
SAMN12325212	India
SAMN12325213	India
SAMN12325214	India
SAMN12325215	India
SAMN12325216	India
SAMN12325217	India
SAMN12325218	India
SAMN12325219	India
SAMN12325220	India
SAMN12325221	India
SAMN12325222	India
SAMN12325223	India
SAMN12325224	India
SAMN12325225	Moldova
SAMN12325226	Moldova
SAMN12325227	Moldova
SAMN12325228	Moldova
SAMN12325229	Moldova
SAMN12325230	Moldova
SAMN12325231	Moldova
SAMN12325232	Moldova
SAMN12325233	Moldova
SAMN12325234	Moldova
SAMN12325235	Moldova
SAMN12325236	Moldova
SAMN12325237	Moldova
SAMN12325238	Philippines
SAMN12325239	Philippines
SAMN12325240	Philippines
SAMN12325241	Philippines
SAMN12325242	South Africa
SAMN12325243	South Africa
SAMN12325244	South Africa
SAMN12325245	South Africa
SAMN12325246	South Africa
SAMN12325247	South Africa
SAMN12325248	South Africa
SAMN12325249	South Africa
SAMN12325250	South Africa
SAMN12325251	South Africa
SAMN12325252	Sweden
SAMN12325253	Belgium
SAMN12325254	Sweden
SAMN12325255	Belgium
SAMN12325256	Belgium
SAMN12325257	Sweden
SAMN12325258	Sweden
SAMN12325259	Belgium
SAMN12325260	Sweden
SAMN12325261	Belgium
SAMN12325262	Belgium
SAMN12325263	Belgium
SAMN12325264	Belgium
SAMN12325265	Sweden
SAMN12325266	Sweden
SAMN12325267	Sweden
SAMN12325268	Sweden
SAMN12325269	Belgium
SAMN12325270	Sweden
SAMN12325271	Sweden
SAMN12325272	Sweden
SAMN12325273	Sweden
SAMN12325274	Sweden
SAMN12325275	Sweden
SAMN12325276	Sweden
SAMN12325277	Belgium
SAMN12325278	Belgium
SAMN12325279	Belgium
SAMN12325280	Belgium
SAMN12358388	United Kingdom
SAMN12358389	United Kingdom
SAMN12358390	United Kingdom
SAMN12358391	United Kingdom
SAMN12358392	United Kingdom
SAMN12358393	United Kingdom
SAMN12358394	United Kingdom
SAMN12358395	United Kingdom
SAMN12358396	United Kingdom
SAMN12388335	Brazil
SAMN12429790	Czech Republic
SAMN12429791	Czech Republic
SAMN12429792	Czech Republic
SAMN12429793	Czech Republic
SAMN12429794	Czech Republic
SAMN12429795	Czech Republic
SAMN12429796	Czech Republic
SAMN12429797	Czech Republic
SAMN12429798	Czech Republic
SAMN12429799	Czech Republic
SAMN12429800	Czech Republic
SAMN12429801	Czech Republic
SAMN12429802	Czech Republic
SAMN12429803	Czech Republic
SAMN12429804	Czech Republic
SAMN12429805	Czech Republic
SAMN12429806	Czech Republic
SAMN12429807	Czech Republic
SAMN12429808	Czech Republic
SAMN12429809	Czech Republic
SAMN12429810	Czech Republic
SAMN12429811	Czech Republic
SAMN12429812	Czech Republic
SAMN12429813	Czech Republic
SAMN12429814	Czech Republic
SAMN12429815	Czech Republic
SAMN12429816	Czech Republic
SAMN12429817	Czech Republic
SAMN12429818	Czech Republic
SAMN12429819	Czech Republic
SAMN12429820	Czech Republic
SAMN12429821	Czech Republic
SAMN12429822	Czech Republic
SAMN12429823	Czech Republic
SAMN12429824	Czech Republic
SAMN12429825	Czech Republic
SAMN12429826	Czech Republic
SAMN12429827	Czech Republic
SAMN12429828	Czech Republic
SAMN12429829	Czech Republic
SAMN12537184	USA
SAMN12537185	USA
SAMN12537186	Canada
SAMN12537187	Canada
SAMN12537188	Canada
SAMN12726462	Kazakhstan
SAMN12785870	Saudi Arabia
SAMN12816907	New Zealand
SAMN12877714	Malaysia
SAMN12878103	Malaysia
SAMN12878104	Malaysia
SAMN12878105	Malaysia
SAMN12878106	Malaysia
SAMN12878107	Malaysia
SAMN12878108	Malaysia
SAMN12878111	Malaysia
SAMN12911364	Malaysia
SAMN13191639	Australia
SAMN13219581	Nepal
SAMN13556300	India
SAMN13736268	Rwanda
SAMN14053477	Hong Kong
SAMN14053478	Hong Kong
SAMN14299286	Kazakhstan
SAMN14299287	Kazakhstan
SAMN14598146	Belarus
SAMN14969386	Italy
SAMN14969387	Italy
SAMN15348336	Benin
SAMN15753983	Netherlands
SAMN15832760	France
SAMN15963001	Russia
SAMN16406462	Philippines
SAMN16406463	India
SAMN16406464	China
SAMN16406465	China
SAMN16406466	India
SAMN16406467	Afghanistan
SAMN16406468	Ethiopia
SAMN16406469	Ghana
SAMN16406470	USA
SAMN16406471	Germany
SAMN16406472	Ghana
SAMN16406473	Ghana
SAMN16406474	Sierra Leone
SAMN16406475	Ghana
SAMN16406476	Gambia
SAMN16406477	Ghana
SAMN16406478	Ethiopia
SAMN16406479	China
SAMN16605479	Bulgaria
SAMN16624766	Malaysia
SAMN16624767	Malaysia
SAMN16624768	Malaysia
SAMN16624769	Malaysia
SAMN16624770	Malaysia
SAMN16624771	Malaysia
SAMN16624772	Malaysia
SAMN16624773	Malaysia
SAMN16624774	Malaysia
SAMN16624775	Malaysia
SAMN16808033	Malaysia
SAMN16808034	Malaysia
SAMN16808035	Malaysia
SAMN16808036	Malaysia
SAMN16808037	Malaysia
SAMN16808038	Malaysia
SAMN16808039	Malaysia
SAMN16808040	Malaysia
SAMN16808041	Malaysia
SAMN16808042	Malaysia
SAMN16808043	Malaysia
SAMN16808044	Malaysia
SAMN16808045	Malaysia
